id,word,reading,jlpt_level,pos,vi,en,examples,reason
33261dc1-e47c-4d9b-9742-bf08e69b63ba,減少,げんしょう,N3,n|vs|vi,giảm,decrease,null,no renderable ja example
338bd8d3-6415-41ba-b230-6fb35b4e09fd,針金,はりがね,N3,n,dây thép,wire,null,no renderable ja example
338da5b4-6145-4326-8a2a-c4b9743f786d,脈,みゃく,N3,n,mạch,pulse,null,no renderable ja example
338f4494-d3b4-4824-ade3-22ebfd3ca169,天敵,てんてき,N3,n,thiên địch,natural enemy,null,no renderable ja example
339a8130-5ef9-4457-8763-769acf69ec0c,行政,ぎょうせい,N3,n,hành chính,executive,null,no renderable ja example
339b616c-7ed2-4aca-9cd4-b85b31cef5ff,気負い,きおい,N3,n,hăng hái,eagerness,null,no renderable ja example
339e6b88-169e-4d40-b16b-43f689d0fb98,間隔,かんかく,N3,n,khoảng cách,space,null,no renderable ja example
33b1e562-90a3-4afc-a742-45f5f24d7be0,凝る,こる,N3,v5r|vi,mỏi (cơ),to become stiff,null,no renderable ja example
33bbcdf1-20de-4c62-80fb-8c7b7352040e,要点,ようてん,N3,n,điểm chính,gist,null,no renderable ja example
33c3c9f9-17ce-4f99-adfb-6fdb16d8dc7f,配当,はいとう,N3,n|vs|vt,cổ tức,allotment,null,no renderable ja example
33cd5803-d8df-4d9b-81a3-35d8d6992401,合併症,がっぺいしょう,N3,n,biến chứng,complication,null,no renderable ja example
34080d47-81ae-4735-8984-3cfd12ecac51,件数,けんすう,N3,n,số vụ,"number of cases, items, etc.",null,no renderable ja example
340db68c-236b-438e-a9ab-a2fa5d55af57,漂う,ただよう,N3,v5u|vi,trôi nổi,to drift,null,no renderable ja example
341e205b-014e-499f-8bbb-4a3488f17e59,中東,ちゅうとう,N3,n,Trung Đông,Middle East,null,no renderable ja example
342d1091-84fb-4cbe-8785-5e16ae389ac8,請負,うけおい,N3,n,nhận thầu,contract (for work),null,no renderable ja example
344efb32-d2c2-460a-83a8-6c3ac1b9dcae,取り壊す,とりこわす,N3,v5s|vt,phá dỡ,to demolish,null,no renderable ja example
349ff81b-5626-4d36-b459-76caf1a2b2c0,領収,りょうしゅう,N3,n|vs|vt,biên nhận,receipt (of money),null,no renderable ja example
34a8bbc6-140b-486a-837a-26a8258d6f05,及ぶ,およぶ,N3,v5b|vi,đạt tới,to reach,null,no renderable ja example
34ba0c3a-048b-40a7-a637-374c291a1fc7,恐れ,おそれ,N3,n,nỗi sợ,fear,null,no renderable ja example
34d27692-87eb-4118-ac81-bdcc151f0583,生息,せいそく,N3,n|vs|vi,sinh sống,inhabiting,null,no renderable ja example
34d3d5f6-179f-4de1-8d88-934a15f206e4,焦げる,こげる,N3,v1|vi,cháy,to burn,null,no renderable ja example
34e0d68c-18b7-4b07-ab4b-f9740354de8d,平等,びょうどう,N3,n|adj-na,bình đẳng,equality,null,no renderable ja example
34e76b2e-5fa9-4c73-a2fe-0655a0b87916,障害,しょうがい,N3,n|vs|vt,trở ngại,obstacle,null,no renderable ja example
34f0554a-7456-4328-b879-758a89f233cf,誘惑,ゆうわく,N3,n|vs|vt,cám dỗ,temptation,null,no renderable ja example
3520c1bd-a56c-4ed4-835c-67dc05358aa9,取り寄せる,とりよせる,N3,v1|vt,đặt hàng,to order,null,no renderable ja example
3525beeb-e2db-415b-bf20-546573a17a15,効力,こうりょく,N3,n,hiệu lực,effect,null,no renderable ja example
352dae81-2d77-472e-966a-2e7f24a52387,提案,ていあん,N3,n|vs|vt,đề xuất,proposal,null,no renderable ja example
35374604-447e-4fd2-99c6-bf76c73ab18a,省エネ,しょうエネ,N3,n,tiết kiệm năng lượng,energy conservation,null,no renderable ja example
3549fea8-4abf-4a72-9065-c8e40fa20aae,偏る,かたよる,N3,v5r|vi,lệch về một phía,to lean (to one side),null,no renderable ja example
35626d88-7301-482d-b85c-fd01fbae5ce3,加わる,くわわる,N3,v5r|vi,được thêm vào,to be added,null,no renderable ja example
3563dacc-c5e2-4146-b30a-6ba9433ad8d6,出版社,しゅっぱんしゃ,N3,n,nhà xuất bản,publisher,null,no renderable ja example
3578d0a0-1fbb-4bb6-bd51-45f500d55aee,健全,けんぜん,N3,adj-na|n,lành mạnh,healthy,null,no renderable ja example
357982d6-4260-4c9c-8004-530323d0068c,譲る,ゆずる,N3,v5r|vt,nhường,to hand over,null,no renderable ja example
3580c3d1-de5b-4365-8d6d-e6033852acd0,反らす,そらす,N3,v5s|vt,làm cong,to bend,null,no renderable ja example
35862f1d-1d48-4947-9d59-b2dba7b81667,中世,ちゅうせい,N3,n,thời trung đại,Middle Ages (in Japan esp. the Kamakura and Muromachi periods),null,no renderable ja example
3587f86b-5128-405a-b076-215bebc7c107,決裂,けつれつ,N3,n|vs|vi,tan vỡ (đàm phán),"breakdown (of talks, negotiations, etc.)",null,no renderable ja example
36214631-0e2a-4015-aeef-06ba7c169a3b,反映,はんえい,N3,n|vs|vt|vi,phản chiếu,reflection (of light),null,no renderable ja example
366d5b16-285e-46ce-ae0f-037bb83f4a1c,正規,せいき,N3,adj-no|adj-na|n,chính quy,regular,null,no renderable ja example
366d9b26-8570-409d-bfdd-9cf3131fda6a,釈然,しゃくぜん,N3,adj-t|adv-to,thông suốt,fully satisfied (with an explanation),null,no renderable ja example
36a53aaa-ec3e-4572-af88-42d5276cddd9,世論,よろん,N3,n,dư luận,public opinion,null,no renderable ja example
36be1963-fc5b-4179-80c6-c254f50bcc59,厚み,あつみ,N3,n,độ dày,thickness,null,no renderable ja example
36ddb254-a2e8-42e7-9747-c85df3a130d9,締め付ける,しめつける,N3,v1|vt,siết chặt,to tighten,null,no renderable ja example
36e6f9ca-c00e-4323-b037-9ba08a351aeb,兵士,へいし,N3,n,binh lính,soldier,null,no renderable ja example
36edaa5d-ef62-4f17-bd06-a776262d6c26,相互,そうご,N3,n|adj-no,tương hỗ,mutual,null,no renderable ja example
372b93a7-870c-4a5f-a54c-0c24e7040ace,三角形,さんかくけい,N3,n|adj-no,hình tam giác,triangle,null,no renderable ja example
373cfe7f-4d5f-4ec8-88b3-09214de4b9e9,宛先,あてさき,N3,n,địa chỉ,address,null,no renderable ja example
37404a2a-9a1d-444b-82c0-dd7bcc38c529,追いつく,おいつく,N3,v5k|vi,đuổi kịp,to catch up (with),null,no renderable ja example
37435748-43d5-460a-920b-3ced58893671,遠ざかる,とおざかる,N3,v5r|vi,xa dần,to go away,null,no renderable ja example
37642349-e1c2-4bc0-ac42-c31fb757be07,覚悟,かくご,N3,n|vs|vt,sẵn sàng,readiness,null,no renderable ja example
37aa4c18-9543-4dc8-9275-dba51b0bacb2,分野,ぶんや,N3,n,lĩnh vực,field,null,no renderable ja example
37c3b305-6633-4089-99fd-74c967e53cdc,事務所,じむしょ,N3,n,văn phòng,office,null,no renderable ja example
37d979f4-20b6-417e-a83b-9d3948753dbd,垂直,すいちょく,N3,adj-na|adj-no|n,thẳng đứng,vertical,null,no renderable ja example
37f89471-d081-43dc-8f94-be5c51f7f6f9,被害,ひがい,N3,n,thiệt hại,(suffering) damage,null,no renderable ja example
3809ee12-7aeb-4d82-b3c3-c3b36ac6b9df,作品,さくひん,N3,n,tác phẩm,"work (book, film, painting)",null,no renderable ja example
38355705-e5ec-4dac-94c3-d31f9a907d4f,瞬間,しゅんかん,N3,n,khoảnh khắc,moment,null,no renderable ja example
3838ab10-e983-4bf5-a574-b0c7c136ba0b,育て方,そだてかた,N3,n,phương pháp nuôi dạy,method of bringing up,null,no renderable ja example
3839da54-cc4f-4381-bced-e9f0b56af0f0,工程,こうてい,N3,n,công đoạn,process,null,no renderable ja example
38413cd6-70d3-4fdb-ab28-ea38dcd6edff,雑,ざつ,N3,adj-na|n,cẩu thả,rough,null,no renderable ja example
38445bbe-8acf-4cbf-8235-b15a3c8022af,性能,せいのう,N3,n,hiệu năng,ability,null,no renderable ja example
384d06f4-a827-4dd4-bbda-38bd67f49490,寿命,じゅみょう,N3,n,tuổi thọ,lifespan,null,no renderable ja example
385f5f30-6253-437b-bb0c-085397f6aa2b,及び,および,N3,conj,và,and,null,no renderable ja example
3873a8fb-ea3b-48f6-a5c8-0e390b145d6e,脱出,だっしゅつ,N3,n|vs|vi,thoát ra,escape,null,no renderable ja example
3873ba4d-95de-468b-8088-a32eb48b127d,集まり,あつまり,N3,n,cuộc tụ họp,gathering,null,no renderable ja example
388744a8-4db0-47b5-b595-bb8cd7fb904b,功名,こうみょう,N3,n,công danh,great achievement,null,no renderable ja example
38a4bf48-3308-4b2a-b27a-6167ab69964b,親しみ,したしみ,N3,n,sự thân thiết,intimacy,null,no renderable ja example
38aa664e-ec99-4a1c-9631-d1093f6e70ac,襲う,おそう,N3,v5u|vt,tấn công,to attack,null,no renderable ja example
38cf2a04-e6ff-433a-9f7e-55e14b5aaf82,紐,ひも,N3,n,dây,string,null,no renderable ja example
38d9e865-565c-4255-8af9-4c11e1f84880,搾取,さくしゅ,N3,n|vs|vt,bóc lột,exploitation,null,no renderable ja example
38e46799-8ddc-49bd-bdae-97c2c34677fb,奥行き,おくゆき,N3,n,chiều sâu,depth,null,no renderable ja example
3924e92e-4ba9-4938-97f9-da0cf7ef2423,入念,にゅうねん,N3,adj-na|n,kỹ lưỡng,careful,null,no renderable ja example
39252a28-af8d-4a4c-85e6-79158029fb1c,移行,いこう,N3,n|vs|vt|vi,chuyển sang,transition,null,no renderable ja example
392b468b-da68-485a-b28c-f8d375f7c8ce,雑音,ざつおん,N3,n,tạp âm,noise,null,no renderable ja example
393962af-8381-42d2-91a9-c71ea393e0b9,中等,ちゅうとう,N3,n|adj-no,trung bình,second grade,null,no renderable ja example
3942a24b-3e7e-4b90-b4d0-b0fb04744190,仕分ける,しわける,N3,v1|vt,phân loại,to assort,null,no renderable ja example
394b059f-759b-4d37-80fc-4ad1b9453497,人工,じんこう,N3,n|adj-no,nhân tạo,artificial,null,no renderable ja example
394e5d2f-df41-404d-b2c7-6c4b507cee0f,歴然,れきぜん,N3,adj-t|adv-to,rõ ràng,evident,null,no renderable ja example
39508933-54b1-4a65-b482-43bd3ed8d571,家計,かけい,N3,n,kinh tế hộ gia đình,household economy,null,no renderable ja example
396aa18c-907a-4760-aea4-e59c320d2847,背景,はいけい,N3,n,bối cảnh,background,null,no renderable ja example
3978fd20-f122-4721-ad1f-7c32f2c0adc8,樹木,じゅもく,N3,n,cây cối,tree,null,no renderable ja example
39814bf4-3aff-4a02-b6d2-19968454dfd7,加齢,かれい,N3,n|vs|vi,lão hóa,aging,null,no renderable ja example
3985d453-5150-4913-a161-fcbf8e1e81a9,思想,しそう,N3,n,tư tưởng,thought,null,no renderable ja example
39e3caf1-b411-4780-805f-510ce49e43dc,討議,とうぎ,N3,n|vs|vt,thảo luận,debate,null,no renderable ja example
39ee0fcf-81b7-46bb-8915-7585d91af6fa,減給,げんきゅう,N3,n|vs|vt|vi,giảm lương,pay cut,null,no renderable ja example
39ef9dfc-88b4-4913-a4a1-798d96ae9fdb,発祥,はっしょう,N3,n|vs|vi,khởi nguồn,origin,null,no renderable ja example
3a48b1d3-df0e-4fb8-b444-d5c6c192ad6f,彷徨う,さまよう,N3,v5u|vi,lang thang,to wander about,null,no renderable ja example
3a7cdc4c-0167-4ada-b1ea-538abdb9ba21,入力,にゅうりょく,N3,n|vs|vt,nhập (dữ liệu),input,null,no renderable ja example
3a860630-8462-41bf-8207-8442bd1d87c9,移動,いどう,N3,n|vs|vt|vi,di chuyển,movement,null,no renderable ja example
3a8bb8fc-e96e-4291-a504-3ccb3c08452e,吹き替え,ふきかえ,N3,n,lồng tiếng,"dubbing (of a film, etc. into a different language)",null,no renderable ja example
3aa0a96b-8a1a-490f-8549-98de72cbcfb2,群れ,むれ,N3,n,bầy,group,null,no renderable ja example
3aa72832-5f47-4f17-9fe3-5df15a6a57da,当事者,とうじしゃ,N3,n,đương sự,person concerned,null,no renderable ja example
3ab49719-8540-4ae8-89d0-96f5d20ccd99,略語,りゃくご,N3,n,từ viết tắt,abbreviation,null,no renderable ja example
3ab54abe-3fec-4182-8d71-ef4d618afe24,聴覚,ちょうかく,N3,n,thính giác,(sense of) hearing,null,no renderable ja example
3ad81526-bc4f-4fa2-bcba-192d4a81d37a,過酷,かこく,N3,adj-na|n,khắc nghiệt,severe,null,no renderable ja example
3ae211be-7c22-40aa-a46f-0b8158013a6c,紛れる,まぎれる,N3,v1|vi,lẫn vào,to be lost in,null,no renderable ja example
3aed22f5-e6a9-492e-9958-de7a32b161cb,断定,だんてい,N3,n|vs|vt,kết luận,conclusion,null,no renderable ja example
3b04f92f-925b-4a25-bff4-3b1761d55ecd,言動,げんどう,N3,n,lời nói và hành động,speech and conduct,null,no renderable ja example
3b0b7eae-28ae-4652-81bc-c85130d89156,切り分ける,きりわける,N3,v1|vt,cắt chia,to cut up,null,no renderable ja example
3b2294b8-350e-4845-8dbd-74fba931ff83,体調,たいちょう,N3,n,trạng thái sức khỏe,physical condition,null,no renderable ja example
3b277715-6a84-4daa-9cd3-5a0c5cbab5bc,大文字,おおもじ,N3,n,chữ hoa,uppercase letter,null,no renderable ja example
3b27a538-9a14-4b8f-a25b-4751e86923b2,凛然,りんぜん,N3,adj-t|adv-to,oai nghiêm,commanding,null,no renderable ja example
3b36ec94-ea0e-4b61-aa8a-9570e73e3995,要覧,ようらん,N3,n,bản tóm lược,outline,null,no renderable ja example
3b391f01-129c-4d15-9633-8649f6ea31e2,客観的,きゃっかんてき,N3,adj-na,khách quan,objective,null,no renderable ja example
3b599fdd-9e3a-4530-9019-a54297f3c82d,領域,りょういき,N3,n,lĩnh vực,territory,null,no renderable ja example
3b670920-0f65-4d59-96d8-18e8242e6ecc,工業,こうぎょう,N3,n,công nghiệp (chế tạo),(manufacturing) industry,null,no renderable ja example
3b692fe6-82a2-4c86-8b87-40c72827e764,追い風,おいかぜ,N3,n,gió xuôi,tailwind,null,no renderable ja example
3b752e20-68d9-488e-9009-7212142266f2,舞う,まう,N3,v5u|vi,múa,to dance,null,no renderable ja example
3b7fee02-eab5-4674-b88c-1c6f55854cb2,大晦日,おおみそか,N3,n,đêm giao thừa,New Year's Eve,null,no renderable ja example
3b8cd13d-ca80-456b-9b51-fdf1706ef3d7,疑似,ぎじ,N3,adj-f,giả,pseudo,null,no renderable ja example
3b9b0e95-b18e-4fef-ab1a-69623444d69f,感想,かんそう,N3,n,cảm tưởng,impressions,null,no renderable ja example
3ba3ae95-8445-458f-bc62-e87d0e086ebf,荒れる,あれる,N3,v1|vi,nổi bão,to become stormy,null,no renderable ja example
3bb03571-08b1-4bff-990f-cc5723042505,交際,こうさい,N3,n|vs|vi,giao thiệp,association,null,no renderable ja example
3bcde88f-ec6d-4e26-b19d-ed78b5bc45a9,内幕,うちまく,N3,n,nội tình,lowdown,null,no renderable ja example
3bec5638-374e-4232-9bb3-388c415a87b6,舞い上がる,まいあがる,N3,v5r|vi,bay bổng,to soar,null,no renderable ja example
3c03ccf6-147a-455a-a240-6c39c0f64bd6,陰気,いんき,N3,adj-na|n,u ám,gloomy,null,no renderable ja example
3c59b469-3ab7-4081-b195-d01d136f163a,旅先,たびさき,N3,n,điểm đến,destination,null,no renderable ja example
3cd4fdf3-370c-4917-9d0f-3f1bf0826a04,道のり,みちのり,N3,n,quãng đường,distance,null,no renderable ja example
3cdea2f5-18a0-4d9f-8e36-207718c49808,削減,さくげん,N3,n|vs|vt,cắt giảm,cut,null,no renderable ja example
3cef2913-d9fa-4586-b31d-29921710aee0,愉快,ゆかい,N3,adj-na|n,vui vẻ,pleasant,null,no renderable ja example
3cfff4eb-6e6c-4796-a54f-053c89e3ae41,坪,つぼ,N3,n,"tsubo (đơn vị diện tích, ~3,3 m²)","tsubo (unit of land area, approx. 3.3 m²)",null,no renderable ja example
3d12d8dc-61f7-46a2-861a-916218ea9bc3,香辛料,こうしんりょう,N3,n,gia vị,spice,null,no renderable ja example
3d4c8d62-73c4-4ff5-bf3c-240dd809bfbe,帳簿,ちょうぼ,N3,n,sổ kế toán,account book,null,no renderable ja example
3d7776f4-0e08-40a5-a1a4-cc8db80d7355,絡む,からむ,N3,v5m|vi,quấn vào,to get tangled,null,no renderable ja example
3d9a8462-19d8-4ed0-9b08-d7951e06b3a3,表彰,ひょうしょう,N3,n|vs|vt,tuyên dương,(official) commendation,null,no renderable ja example
3d9c77d0-6fe4-4d0f-a400-92c42e0de14b,共有,きょうゆう,N3,n|vs|vt,chia sẻ,joint ownership,null,no renderable ja example
3dbb1fc9-8138-42dc-ae2b-62ebf5796728,濁流,だくりゅう,N3,n,dòng nước đục,muddy stream,null,no renderable ja example
3ddc8eef-9060-43a8-8531-56fbdd46a716,整備,せいび,N3,n|vs|vt,bảo dưỡng,maintenance,null,no renderable ja example
3df7bcf8-854a-459b-9055-127463eee7f2,吐く,はく,N3,v5k|vt,nôn,to vomit,null,no renderable ja example
3e2d1de4-992b-4121-afeb-8466e9e3942e,職務,しょくむ,N3,n,chức vụ,professional duties,null,no renderable ja example
3e2e3ecb-7bdd-4e72-8e59-34290ecca326,必然,ひつぜん,N3,adj-no|adj-na|n,tất yếu,inevitable,null,no renderable ja example
3e457869-4f3b-41d3-ada4-cc78c3d68e63,達人,たつじん,N3,n,bậc thầy,master,null,no renderable ja example
3e4ece32-6724-459c-b008-b6034bd4c063,痺れる,しびれる,N3,v1|vi,tê,to become numb,null,no renderable ja example
3e7c6ded-10c7-4de7-9957-361a394b28de,詰め寄る,つめよる,N3,v5r|vi,áp sát,to draw near,null,no renderable ja example
3e7dcee0-f453-45c2-a274-0ee3718af719,競り合う,せりあう,N3,v5u|vi,giành giật,to struggle for,null,no renderable ja example
3e8bf2c7-1de0-409d-9c78-158ede782c21,原産,げんさん,N3,n|adj-no,nơi sản xuất gốc,place of origin,null,no renderable ja example
3e95b8b4-6827-4146-9f98-39c4f1243b1f,分量,ぶんりょう,N3,n|vs|vt,phân lượng,amount,null,no renderable ja example
3e95d02e-fb3b-49b1-9391-4d159e95115d,決済,けっさい,N3,n|vs|vt,thanh toán (tài khoản),settlement (of an account),null,no renderable ja example
3e9adb27-ad85-4849-bd70-5325ad6509e7,痴漢,ちかん,N3,n,kẻ sờ mó bậy,molester,null,no renderable ja example
3eaedac8-59fe-4768-ae4c-4a47c0e9b1eb,腕時計,うでどけい,N3,n,đồng hồ đeo tay,wristwatch,null,no renderable ja example
3ec9c282-5c41-42be-a138-703d069f6318,遮る,さえぎる,N3,v5r|vt,ngắt lời,to interrupt,null,no renderable ja example
3ee91692-80a3-4079-bab0-25a6ba13fac2,客観性,きゃっかんせい,N3,n,tính khách quan,objectivity,null,no renderable ja example
3f04e139-b49a-4951-bb4e-ed4ae488acd5,近年,きんねん,N3,n|adv,những năm gần đây,recent years,null,no renderable ja example
3f28e15e-bf52-41c0-bcc2-073bb923358f,題目,だいもく,N3,n,tiêu đề,title,null,no renderable ja example
3f2ba7d4-27a8-45b5-b87c-b667e016acac,愕然,がくぜん,N3,adj-t|adv-to,sửng sốt,astonished,null,no renderable ja example
3f45f2f7-bcb7-4ece-b5e8-9416ea7db0ea,損なう,そこなう,N3,v5u|vt|suf,làm hỏng,to harm,null,no renderable ja example
3f6ff8c4-fd3a-4abe-be97-b5ba43a25853,貪欲,どんよく,N3,adj-na|n,tham lam,greedy,null,no renderable ja example
3f791ee7-529f-40ac-a4cd-1b7196a01934,豪華,ごうか,N3,adj-na|n,xa hoa,extravagant,null,no renderable ja example
3fa1dcf5-62e3-4b5d-8e9b-169c9b2ae0ac,本来,ほんらい,N3,adv|n,vốn dĩ,originally,null,no renderable ja example
3faa1499-55ff-438c-9518-4d4075903224,そそっかしい,そそっかしい,N3,adj-i,hấp tấp,careless,null,no renderable ja example
3fbeb8bd-4789-453d-ae3d-f9e85adfa0da,要領,ようりょう,N3,n,điểm mấu chốt,point,null,no renderable ja example
3fc2987b-0d09-49bd-aae4-8675a6f151d5,即死,そくし,N3,n|vs|vi,chết tức thì,instant death,null,no renderable ja example
3fca3aed-6c23-4b9c-a73c-86a1850c93d8,推奨,すいしょう,N3,n|vs|vt,khuyến nghị,recommendation,null,no renderable ja example
3fe8b660-100e-4aa9-8547-e98805176f48,鉄筋,てっきん,N3,n,cốt thép,rebar,null,no renderable ja example
4029e9ee-0f8f-4497-93dc-68693b679e42,取り計らう,とりはからう,N3,v5u|vt,thu xếp,to manage,null,no renderable ja example
402d1f6a-3641-4842-a3bd-f6e76287f4de,年号,ねんごう,N3,n,niên hiệu,name of an imperial era,null,no renderable ja example
402d23a4-bbc7-4c06-9880-214f9b3522c9,腫れる,はれる,N3,v1|vi,sưng,to swell (from inflammation),null,no renderable ja example
4038c23d-68fb-4640-9c43-4be9c08b55e8,習得,しゅうとく,N3,n|vs|vt,học hỏi,learning,null,no renderable ja example
40431799-3d0a-4bff-bd93-c15f6c08e6eb,哀れ,あわれ,N3,n|adj-na,đáng thương,pity,null,no renderable ja example
404d93cb-c052-48c0-9fbf-b0f47062444e,絞る,しぼる,N3,v5r|vt,vắt,to wring,null,no renderable ja example
40593e54-82ad-43ff-8adc-55defa4ccd48,断食,だんじき,N3,n|vs|vi,nhịn ăn,fasting,null,no renderable ja example
40666a5c-27bc-404a-911a-1d67d1d1b99c,細部,さいぶ,N3,n,chi tiết,details,null,no renderable ja example
40698d32-987c-49d9-9b25-193c3d394653,多様性,たようせい,N3,n,sự đa dạng,diversity,null,no renderable ja example
4074c6c1-0fea-4af9-a557-cce9041e9b7f,華やか,はなやか,N3,adj-na,rực rỡ,gorgeous,null,no renderable ja example
40ab82f3-020d-47af-b0a3-5ff26ff244c7,苦心,くしん,N3,n|vs|vi,khổ tâm,pains,null,no renderable ja example
40c45942-8562-4630-9b93-58e2259bc2e6,保有,ほゆう,N3,n|vs|vt,nắm giữ,possession,null,no renderable ja example
40f65b8c-537e-40b4-86f5-aa20cc72d9a6,切ない,せつない,N3,adj-i,day dứt,painful,null,no renderable ja example
40f8ea81-e084-4991-a87f-39ff610e9198,反対側,はんたいがわ,N3,n,phía đối diện,opposite side,null,no renderable ja example
41006c45-1ad9-4475-bcda-cc6a251e2656,脱臼,だっきゅう,N3,n|vs|vt|vi,trật khớp,dislocation,null,no renderable ja example
4106a4ec-6ac8-4489-bb97-dc7073203c9b,多量,たりょう,N3,n|adj-na,lượng lớn,large quantity,null,no renderable ja example
41139865-e552-476e-817a-b2229b28cf5e,移植,いしょく,N3,n|vs|vt,cấy ghép,transplanting,null,no renderable ja example
41283fa7-025b-4d40-a02e-efc8e02caf64,登記,とうき,N3,n|vs|vt,đăng ký (pháp lý),registry,null,no renderable ja example
41327a4a-0964-4dd5-8f95-86a05cd19035,強制的,きょうせいてき,N3,adj-na,mang tính cưỡng chế,forced,null,no renderable ja example
4146ba93-4316-40d0-8050-63e120256351,我々,われわれ,N3,pn,chúng tôi,we,null,no renderable ja example
414b7ad3-4a14-4117-9aea-f2f3bb481b67,定価,ていか,N3,n,giá niêm yết,list price,null,no renderable ja example
414eb3ed-cea4-4a0b-99ba-56b65dddfcd1,宛名,あてな,N3,n,tên và địa chỉ,"name and address (on an envelope, etc.)",null,no renderable ja example
414ebffb-1032-4c5d-ba56-9c3135f051dc,息吹,いぶき,N3,n,hơi thở,breath,null,no renderable ja example
4151e5de-c6fb-4c66-95eb-27906b96355f,対照,たいしょう,N3,n|vs|vt,tương phản,contrast,null,no renderable ja example
415b8620-4a46-4b6d-8b60-82e1891bf619,打撃,だげき,N3,n,cú đánh,blow,null,no renderable ja example
416daed2-d30c-4dbe-8e14-6cc26e664d51,浮かべる,うかべる,N3,v1|vt,làm nổi,to float,null,no renderable ja example
41a2858f-0ac3-4bac-8224-60fe35c72c17,食卓,しょくたく,N3,n,bàn ăn,dining table,null,no renderable ja example
41ae5c28-73d7-4ea3-ab2f-d17adc02927c,取り仕切る,とりしきる,N3,v5r|vt,quán xuyến,to manage (all by oneself),null,no renderable ja example
41c2a4e1-91b7-4f07-96db-fc5a8fdf213e,随意,ずいい,N3,adj-na|n,tùy ý,voluntary,null,no renderable ja example
41d12c06-98e8-45f5-895a-f56288a55c0a,上半身,じょうはんしん,N3,n,nửa trên cơ thể,upper half of the body,null,no renderable ja example
41dcd197-dd97-4e61-9034-00be8aee49cf,平たい,ひらたい,N3,adj-i,phẳng,flat,null,no renderable ja example
42010650-1d28-4732-bb66-ff4b0a615be2,等しい,ひとしい,N3,adj-i,bằng nhau,equal,null,no renderable ja example
42134ab5-bc18-4a65-adfb-510d3c712426,特性,とくせい,N3,n,đặc tính,special characteristic,null,no renderable ja example
421b430f-7512-4d52-8a1a-977af10df10a,合鍵,あいかぎ,N3,n,chìa khóa dự phòng,duplicate key,null,no renderable ja example
421ec15b-7ff2-4052-af31-492a22be24ae,躊躇う,ためらう,N3,v5u|vi,do dự,to hesitate,null,no renderable ja example
422e6626-755a-466b-b9f3-3016a9f1ba4c,演じる,えんじる,N3,v1|vt,diễn,to act (a part),null,no renderable ja example
423ebc87-0b06-4964-b161-f8e26ed31569,全貌,ぜんぼう,N3,n,toàn bộ,full view,null,no renderable ja example
424718ae-2208-4fd2-8d2c-91a96ca3fe6f,粘り強い,ねばりづよい,N3,adj-i,kiên trì,tenacious,null,no renderable ja example
425cb457-2810-4417-a609-d59d6a87a958,表向き,おもてむき,N3,n,bề ngoài,outward appearance,null,no renderable ja example
42690aa3-ca64-4daa-b005-362b347d1075,場違い,ばちがい,N3,adj-na|n,không phù hợp,out-of-place,null,no renderable ja example
4279ab44-7a28-4153-8e2a-14b6b683a89b,器官,きかん,N3,n,cơ quan (cơ thể),organ,null,no renderable ja example
42807930-8291-45ee-a638-430b3b0df6b2,小柄,こがら,N3,adj-na|n,nhỏ con,small build,null,no renderable ja example
428e9a41-f324-423d-91b2-59d4cba614b1,残念ながら,ざんねんながら,N3,exp,đáng tiếc là,unfortunately,null,no renderable ja example
429a84f5-4cb7-4e1f-9d92-3af8a6d11311,予測,よそく,N3,n|vs|vt,dự đoán,prediction,null,no renderable ja example
42a6d416-b04c-4736-84e1-87ded5010bad,仕入れ,しいれ,N3,n|vs|vt,mua hàng,"buying (of stock, materials, etc.)",null,no renderable ja example
42cb47d4-2b89-4975-99aa-5781bea520be,有力,ゆうりょく,N3,adj-na|n,có thế lực,influential,null,no renderable ja example
42d469ae-535b-494f-8c0b-dad71870be39,時間帯,じかんたい,N3,n,khung giờ,period of time,null,no renderable ja example
42dec12b-73c3-4b7e-9a48-3f0b731674a5,悠然,ゆうぜん,N3,adj-t|adv-to,ung dung,calm,null,no renderable ja example
4312ca06-04b1-4cee-a8d2-99e374898b5f,認可,にんか,N3,n|vs|vt,phê chuẩn,approval,null,no renderable ja example
4336bceb-0eab-411b-9f66-9a67bc0d7d80,部数,ぶすう,N3,n,số bản,number of copies,null,no renderable ja example
4359ddb1-848e-4cd3-b794-5f3f2e175868,功績,こうせき,N3,n,công lao,achievement,null,no renderable ja example
436016e8-61e3-445f-aa15-b37c0e7f2adb,関心,かんしん,N3,n,quan tâm,concern,null,no renderable ja example
436e0411-51ff-4c6f-8d2d-6d94205d3ac2,直前,ちょくぜん,N3,n|adv,ngay trước,just before,null,no renderable ja example
438ba131-ea12-4554-acb9-85fc1ad347b1,家業,かぎょう,N3,n,nghề gia truyền,family business,null,no renderable ja example
438bb1b4-69c8-4181-b633-c25b3011b6a3,単位,たんい,N3,n|suf,đơn vị,unit,null,no renderable ja example
43a8b761-75ed-4ff1-a711-c16d47aa9a8b,錯誤,さくご,N3,n,sai lầm,mistake,null,no renderable ja example
43d2e6fe-67b1-4cac-aa0d-dfd43c634a89,羽織る,はおる,N3,v5r|vt,khoác (áo),"to put on (a coat, gown, etc.)",null,no renderable ja example
43e0f1e2-c00a-467a-bdcc-3116a24dcd6f,放つ,はなつ,N3,v5t|vt,bắn,to fire,null,no renderable ja example
